hold_window,stop_model,be_model,token_trades,clusters,total_margin_usdt,total_pnl_usdt,roi_on_margin,token_win_rate,cluster_win_rate,median_token_pnl,median_cluster_roi,p25_token_pnl,p75_token_pnl,best_token_pnl,worst_token_pnl,profit_factor,stopped_out_rate,breakeven_exit_rate,median_mfe,median_mae,max_mae
12h,stop_15,be_after_10,119,20,11900.0,4946.978702268692,0.41571249598896576,0.6386554621848739,0.8,21.052631578947434,0.3399017351360383,0.0,72.53458077526275,847.8109798471161,-130.43478260869568,6.524483551865334,0.025210084033613446,0.16806722689075632,0.09855769230769229,0.014698428788646467,0.4621646065722038
12h,stop_15,be_after_15,119,20,11900.0,5766.111314683158,0.4845471693011057,0.7226890756302521,0.85,41.52542372881341,0.4258108048927596,0.0,84.19283525492006,847.8109798471161,-130.43478260869568,6.4000724611822974,0.03361344537815126,0.06722689075630252,0.09855769230769229,0.014830194275545105,0.4621646065722038
12h,stop_15,be_after_20,119,20,11900.0,6349.167386394456,0.5335434778482736,0.7647058823529411,0.9,46.666666666666636,0.4919163770101008,5.003310555048879,87.87461472883462,847.8109798471161,-130.43478260869568,6.298837860967983,0.04201680672268908,0.01680672268907563,0.09855769230769229,0.016105417276720324,0.4621646065722038
12h,stop_15,be_after_5,119,20,11900.0,3128.4429103014686,0.26289436221020746,0.42857142857142855,0.8,0.0,0.14075404560752433,0.0,44.25087108013936,847.8109798471161,-130.43478260869568,5.544009845213247,0.01680672268907563,0.42857142857142855,0.08074534161490687,0.012746234067207318,0.4621646065722038
12h,stop_15,no_be,119,20,11900.0,6758.722043438353,0.5679598355830549,0.7815126050420168,0.9,47.35202492211843,0.506576107169791,8.590830131073425,93.30602719284452,847.8109798471161,-130.43478260869568,6.6406407448438065,0.04201680672268908,0.0,0.09855769230769229,0.016105417276720324,0.4621646065722038
12h,stop_20,be_after_10,119,20,11900.0,5004.949716761446,0.42058400981188626,0.6386554621848739,0.8,21.052631578947434,0.3399017351360383,0.0,72.53458077526275,847.8109798471161,-166.66666666666674,6.976106105804658,0.01680672268907563,0.17647058823529413,0.09855769230769229,0.014698428788646467,0.4621646065722038
12h,stop_20,be_after_15,119,20,11900.0,6047.859648983564,0.5082234999145852,0.7310924369747899,0.9,44.00000000000004,0.506576107169791,0.0,84.68913068983264,847.8109798471161,-166.66666666666674,6.781644228659186,0.025210084033613446,0.06722689075630252,0.09855769230769229,0.014830194275545105,0.4621646065722038
12h,stop_20,be_after_20,119,20,11900.0,6653.7923637686745,0.5591422154427458,0.773109243697479,0.95,46.68435013262595,0.5090510886972894,6.743197462400041,90.97559713973935,847.8109798471161,-166.66666666666674,6.767835161846447,0.025210084033613446,0.01680672268907563,0.09855769230769229,0.016105417276720324,0.4621646065722038
12h,stop_20,be_after_5,119,20,11900.0,3222.6458088521927,0.2708105721724532,0.42857142857142855,0.8,0.0,0.14075404560752433,0.0,44.25087108013936,847.8109798471161,-166.66666666666674,6.422834018738346,0.008403361344537815,0.4369747899159664,0.08074534161490687,0.012746234067207318,0.4621646065722038
12h,stop_20,no_be,119,20,11900.0,7063.347020812571,0.5935585731775269,0.7899159663865546,0.95,48.19277108433728,0.5525953596619493,9.663646044726693,95.70327925552924,847.8109798471161,-166.66666666666674,7.122857324013495,0.025210084033613446,0.0,0.09855769230769229,0.016105417276720324,0.4621646065722038
12h,stop_30,be_after_10,119,20,11900.0,4981.412938620985,0.4186061292958811,0.6386554621848739,0.8,21.052631578947434,0.3399017351360383,0.0,72.53458077526275,847.8109798471161,-230.76923076923083,6.785410057701558,0.008403361344537815,0.17647058823529413,0.09855769230769229,0.014698428788646467,0.4621646065722038
12h,stop_30,be_after_15,119,20,11900.0,6066.422063461326,0.5097833666774223,0.7310924369747899,0.9,44.00000000000004,0.506576107169791,0.0,84.68913068983264,847.8109798471161,-230.76923076923083,6.904160854257255,0.008403361344537815,0.06722689075630252,0.09855769230769229,0.014830194275545105,0.4621646065722038
12h,stop_30,be_after_20,119,20,11900.0,6672.3547782464375,0.5607020822055829,0.773109243697479,1.0,46.68435013262595,0.5090510886972894,6.743197462400041,90.97559713973935,847.8109798471161,-230.76923076923083,6.878516096943516,0.008403361344537815,0.01680672268907563,0.09855769230769229,0.016105417276720324,0.4621646065722038
12h,stop_30,be_after_5,119,20,11900.0,3158.543244749629,0.26542380207980076,0.42857142857142855,0.8,0.0,0.14075404560752433,0.0,44.25087108013936,847.8109798471161,-230.76923076923083,5.797476813971428,0.008403361344537815,0.4369747899159664,0.08074534161490687,0.012746234067207318,0.4621646065722038
12h,stop_30,no_be,119,20,11900.0,7081.909435290334,0.5951184399403642,0.7899159663865546,1.0,48.19277108433728,0.5525953596619493,9.663646044726693,95.70327925552924,847.8109798471161,-230.76923076923083,7.239344278901109,0.008403361344537815,0.0,0.09855769230769229,0.016105417276720324,0.4621646065722038
