hold_window,stop_model,be_model,token_trades,clusters,total_margin_usdt,total_pnl_usdt,roi_on_margin,token_win_rate,cluster_win_rate,median_token_pnl,median_cluster_roi,p25_token_pnl,p75_token_pnl,best_token_pnl,worst_token_pnl,profit_factor,stopped_out_rate,breakeven_exit_rate,median_mfe,median_mae,max_mae
14d,stop_30,be_after_10,53,17,5300.0,6159.906857828023,1.1622465769486836,0.3018867924528302,0.47058823529411764,0.0,0.0,0.0,151.685393258427,1827.7206664303435,-230.76923076923083,4.832684980295068,0.11320754716981132,0.5471698113207547,0.19277108433734935,0.040983606557376984,0.7241379310344829
14d,stop_30,be_after_15,53,17,5300.0,8142.924719176285,1.53640089041062,0.4339622641509434,0.6470588235294118,0.0,1.55504208615283,0.0,292.92929292929284,1827.7206664303435,-230.76923076923083,4.488785445726774,0.16981132075471697,0.33962264150943394,0.2413627639155469,0.07619047619047614,0.7241379310344829
14d,stop_30,be_after_20,53,17,5300.0,10416.33943048228,1.965347062355147,0.5471698113207547,0.7058823529411765,65.7476139978792,2.065217391304348,-34.51676528599601,374.94655835827297,1827.7206664303435,-230.76923076923083,4.704872466151048,0.20754716981132076,0.16981132075471697,0.33333333333333326,0.11935110081112388,0.9165378670788256
14d,stop_30,be_after_5,53,17,5300.0,4239.358066096544,0.7998788803955743,0.16981132075471697,0.4117647058823529,0.0,0.0,0.0,0.0,1827.7206664303435,-230.76923076923083,12.99734887006541,0.018867924528301886,0.7924528301886793,0.10977701543739271,0.012525252525252384,0.3908045977011494
14d,stop_30,no_be,53,17,5300.0,12165.060906293173,2.2952945106213534,0.660377358490566,0.7647058823529411,164.74712068102139,1.691568829766663,-230.76923076923072,408.2246740220663,1827.7206664303435,-230.76923076923083,4.471930303349263,0.2641509433962264,0.0,0.3664921465968587,0.1351351351351351,1.1888198757763973
14d,stop_50,be_after_10,53,17,5300.0,6114.950511454969,1.153764247444334,0.3018867924528302,0.47058823529411764,0.0,0.0,0.0,151.685393258427,1827.7206664303435,-333.33333333333337,4.701184516322051,0.07547169811320754,0.5660377358490566,0.19277108433734935,0.040983606557376984,0.7241379310344829
14d,stop_50,be_after_15,53,17,5300.0,8530.727447797864,1.6095712165656348,0.4716981132075472,0.7058823529411765,0.0,1.55504208615283,0.0,292.92929292929284,1827.7206664303435,-333.33333333333337,5.202375822265399,0.09433962264150944,0.33962264150943394,0.2413627639155469,0.07619047619047614,0.7241379310344829
14d,stop_50,be_after_20,53,17,5300.0,10861.924752097722,2.04941976454674,0.5849056603773585,0.7647058823529411,74.07407407407396,2.065217391304348,0.0,374.94655835827297,1827.7206664303435,-333.33333333333337,5.433998630586932,0.11320754716981132,0.16981132075471697,0.33333333333333326,0.11935110081112388,0.9165378670788256
14d,stop_50,be_after_5,53,17,5300.0,4136.79396353244,0.780527162930649,0.16981132075471697,0.4117647058823529,0.0,0.0,0.0,0.0,1827.7206664303435,-333.33333333333326,10.073468470514058,0.018867924528301886,0.7924528301886793,0.10977701543739271,0.012525252525252384,0.556527170518426
14d,stop_50,no_be,53,17,5300.0,12705.09459299918,2.397187659056449,0.7169811320754716,0.8235294117647058,164.74712068102139,2.065217391304348,-15.957446808510745,408.2246740220663,1827.7206664303435,-333.33333333333337,5.076905668505844,0.1509433962264151,0.0,0.3664921465968587,0.1351351351351351,1.1888198757763973
1d,no_stop,be_after_10,53,17,5300.0,2947.3121713404553,0.5560966361019727,0.660377358490566,0.7647058823529411,42.2535211267605,0.46885787670133483,0.0,95.1156812339331,793.3902877697842,-109.60854092526684,7.942114535093087,0.0,0.18867924528301888,0.1188475390156063,0.012746234067207318,0.21346770499312884
1d,no_stop,be_after_15,53,17,5300.0,3619.0943348029477,0.6828479876986694,0.7735849056603774,0.8235294117647058,54.59387483355527,0.595614639876649,2.891217925551137,105.26315789473695,793.3902877697842,-109.60854092526684,8.087498631922884,0.0,0.03773584905660377,0.12021857923497259,0.017694063926940506,0.23715415019762864
1d,no_stop,be_after_20,53,17,5300.0,3902.163921333212,0.7362573436477758,0.8113207547169812,0.8235294117647058,70.21630615640606,0.595614639876649,9.677419354838568,108.10810810810811,793.3902877697842,-109.60854092526684,8.64185149528406,0.0,0.0,0.12021857923497259,0.017694063926940506,0.23715415019762864
1d,no_stop,be_after_5,53,17,5300.0,2662.02579934019,0.5022690187434321,0.4716981132075472,0.7647058823529411,0.0,0.4460845288442935,0.0,85.44839255499159,793.3902877697842,-63.675832127351725,34.1975686553116,0.0,0.4716981132075472,0.09191489361702132,0.010714285714285676,0.19247626004382767
1d,no_stop,no_be,53,17,5300.0,3902.163921333212,0.7362573436477758,0.8113207547169812,0.8235294117647058,70.21630615640606,0.595614639876649,9.677419354838568,108.10810810810811,793.3902877697842,-109.60854092526684,8.64185149528406,0.0,0.0,0.12021857923497259,0.017694063926940506,0.23715415019762864
